Date,Time,StoreID,Location,Product,Quantity,UnitPrice,PaymentType,TransactionID,Cashier,StoreManager,TimeOfDay,DayOfWeek,Sales
2023-04-28,13:17,S5,Store D,Desk,1,258.83,Debit Card,TX301750,C5,Noah,Afternoon,Friday,258.83
2023-07-20,12:56,S7,Store D,Tablet,6,320.46,Online,TX301751,C4,Noah,Afternoon,Thursday,1922.76
2024-09-22,19:38,S7,Store D,Desk,9,331.31,Debit Card,TX301752,C5,Mia,Evening,Sunday,2981.79
2023-11-16,20:07,S6,Store B,Printer,10,193.2,Cash,TX301753,C2,Mia,Evening,Thursday,1932
2024-03-17,17:05,S1,Store B,Monitor,3,202.34,Gift Card,TX301754,C3,Mia,Evening,Sunday,607.02
2025-02-11,18:59,S4,Store A,Tablet,1,94.87,Credit Card,TX301755,C2,Noah,Evening,Tuesday,94.87
2024-05-10,12:28,S6,Store A,Tablet,2,294.98,Online,TX301756,C1,Noah,Afternoon,Friday,589.96
2025-04-16,15:08,S8,Store B,Chair,8,249.03,Cash,TX301757,C1,Liam,Afternoon,Wednesday,1992.24
2023-09-22,9:55,S5,Store A,Chair,6,264.35,Online,TX301758,C1,Olivia,Morning,Friday,1586.1
2023-09-16,20:02,S1,Store B,Tablet,6,63.86,Gift Card,TX301759,C3,Mia,Evening,Saturday,383.16
2025-06-07,15:47,S2,Store A,Desk,9,170.79,Credit Card,TX301760,C5,Mia,Afternoon,Saturday,1537.11
2024-11-01,10:09,S7,Store A,Desk,4,149.36,Credit Card,TX301761,C1,Mia,Morning,Friday,597.44
2024-12-28,9:10,S4,Store C,Chair,1,170.62,Credit Card,TX301762,C2,Noah,Morning,Saturday,170.62
2023-11-15,10:11,S2,Store D,Tablet,10,99.73,Debit Card,TX301763,C5,Noah,Morning,Wednesday,997.3
2023-06-04,14:46,S4,Store C,Printer,6,123.3,Online,TX301764,C5,Olivia,Afternoon,Sunday,739.8
2024-03-01,17:55,S9,Store B,Printer,7,154.19,Cash,TX301765,C3,Mia,Evening,Friday,1079.33
2023-06-03,19:10,S6,Store B,Monitor,1,310.65,Cash,TX301766,C3,Liam,Evening,Saturday,310.65
2024-08-22,11:13,S4,Store C,Phone,9,120.28,Cash,TX301767,C1,Mia,Morning,Thursday,1082.52
2024-10-30,12:59,S6,Store D,Desk,3,337.89,Cash,TX301768,C2,Noah,Afternoon,Wednesday,1013.67
2023-03-21,18:22,S3,Store B,Monitor,7,66.76,Cash,TX301769,C1,Mia,Evening,Tuesday,467.32
2025-05-05,13:04,S5,Store B,Printer,3,370.92,Cash,TX301770,C1,Olivia,Afternoon,Monday,1112.76
2023-11-26,11:55,S8,Store C,Chair,3,203.32,Cash,TX301771,C3,Mia,Morning,Sunday,609.96
2024-02-19,15:40,S2,Store D,Laptop,9,136.79,Credit Card,TX301772,C5,Olivia,Afternoon,Monday,1231.11
2024-01-29,18:31,S4,Store C,Tablet,5,130.1,Gift Card,TX301773,C4,Noah,Evening,Monday,650.5
2025-03-17,13:52,S5,Store A,Printer,10,60.34,Credit Card,TX301774,C5,Olivia,Afternoon,Monday,603.4
2024-07-05,13:48,S8,Store A,Laptop,8,13.17,Debit Card,TX301775,C1,Noah,Afternoon,Friday,105.36
2023-11-29,9:50,S6,Store A,Desk,5,160.54,Credit Card,TX301776,C5,Olivia,Morning,Wednesday,802.7
2025-06-03,17:33,S6,Store B,Monitor,7,255.98,Cash,TX301777,C4,Noah,Evening,Tuesday,1791.86
2024-11-14,16:20,S6,Store C,Laptop,7,161.95,Cash,TX301778,C2,Olivia,Afternoon,Thursday,1133.65
2025-04-09,11:25,S4,Store C,Tablet,3,288.88,Debit Card,TX301779,C5,Mia,Morning,Wednesday,866.64
2025-01-11,18:00,S10,Store C,Desk,6,151.75,Online,TX301780,C4,Olivia,Evening,Saturday,910.5
2024-07-10,20:38,S1,Store A,Monitor,4,205.78,Online,TX301781,C1,Liam,Evening,Wednesday,823.12
2023-09-15,18:51,S9,Store C,Laptop,2,12.5,Cash,TX301782,C1,Olivia,Evening,Friday,25
2025-04-03,16:14,S8,Store D,Phone,7,19.1,Credit Card,TX301783,C1,Olivia,Afternoon,Thursday,133.7
2023-08-22,9:09,S9,Store C,Laptop,7,342.43,Debit Card,TX301784,C2,Olivia,Morning,Tuesday,2397.01
2025-04-22,14:09,S3,Store D,Monitor,6,84.35,Cash,TX301785,C4,Olivia,Afternoon,Tuesday,506.1
2025-06-04,12:09,S10,Store D,Desk,9,120.3,Online,TX301786,C1,Noah,Afternoon,Wednesday,1082.7
2023-07-04,14:36,S7,Store A,Chair,7,150.54,Credit Card,TX301787,C2,Liam,Afternoon,Tuesday,1053.78
2024-04-09,21:09,S1,Store A,Printer,9,154.54,Online,TX301788,C1,Noah,Evening,Tuesday,1390.86
2023-01-23,21:09,S1,Store B,Desk,4,169.72,Cash,TX301789,C2,Olivia,Evening,Monday,678.88
2025-04-28,18:58,S10,Store D,Printer,5,135.86,Credit Card,TX301790,C1,Olivia,Evening,Monday,679.3
2025-03-28,9:32,S1,Store C,Chair,9,141.4,Credit Card,TX301791,C1,Noah,Morning,Friday,1272.6
2025-03-18,21:22,S6,Store D,Desk,3,177.64,Gift Card,TX301792,C2,Olivia,Evening,Tuesday,532.92
2023-06-21,21:12,S2,Store C,Tablet,9,120.79,Online,TX301793,C3,Liam,Evening,Wednesday,1087.11
2023-07-09,16:25,S5,Store B,Phone,1,154.19,Gift Card,TX301794,C4,Noah,Afternoon,Sunday,154.19
2023-10-03,18:50,S3,Store A,Desk,9,195.15,Gift Card,TX301795,C5,Olivia,Evening,Tuesday,1756.35
2023-09-06,19:22,S9,Store B,Laptop,8,212.14,Debit Card,TX301796,C2,Liam,Evening,Wednesday,1697.12
2024-02-24,19:28,S4,Store A,Tablet,10,81.29,Debit Card,TX301797,C1,Olivia,Evening,Saturday,812.9
2023-01-08,11:38,S8,Store B,Printer,3,64.42,Debit Card,TX301798,C1,Noah,Morning,Sunday,193.26
2023-01-19,14:03,S2,Store C,Laptop,4,230.15,Gift Card,TX301799,C1,Mia,Afternoon,Thursday,920.6
2024-07-31,20:55,S7,Store A,Phone,7,143.31,Online,TX301800,C2,Mia,Evening,Wednesday,1003.17
2024-12-27,10:55,S8,Store A,Phone,3,95.88,Debit Card,TX301801,C2,Mia,Morning,Friday,287.64
2025-05-12,17:45,S10,Store C,Tablet,7,6.09,Gift Card,TX301802,C5,Liam,Evening,Monday,42.63
2024-10-26,16:59,S10,Store C,Printer,5,55.87,Debit Card,TX301803,C1,Olivia,Afternoon,Saturday,279.35
2023-03-31,20:56,S10,Store C,Tablet,9,317.69,Credit Card,TX301804,C5,Mia,Evening,Friday,2859.21
2023-10-14,14:37,S7,Store D,Laptop,3,22.13,Credit Card,TX301805,C3,Mia,Afternoon,Saturday,66.39
2024-02-05,21:26,S7,Store B,Laptop,2,162.37,Gift Card,TX301806,C1,Liam,Evening,Monday,324.74
2023-09-02,14:32,S10,Store A,Laptop,5,327.6,Gift Card,TX301807,C3,Noah,Afternoon,Saturday,1638
2023-07-29,16:53,S4,Store C,Printer,9,52.04,Gift Card,TX301808,C2,Noah,Afternoon,Saturday,468.36
2024-02-05,10:10,S3,Store C,Desk,4,167.94,Credit Card,TX301809,C5,Liam,Morning,Monday,671.76
2025-03-04,16:45,S7,Store A,Tablet,3,48.51,Debit Card,TX301810,C4,Olivia,Afternoon,Tuesday,145.53
2024-06-09,12:10,S4,Store B,Chair,7,250.94,Debit Card,TX301811,C5,Liam,Afternoon,Sunday,1756.58
2023-03-29,11:33,S8,Store C,Chair,10,72.6,Cash,TX301812,C2,Olivia,Morning,Wednesday,726
2025-03-14,16:20,S3,Store B,Printer,2,229.46,Cash,TX301813,C1,Liam,Afternoon,Friday,458.92
2024-01-26,20:52,S2,Store A,Desk,7,89.98,Debit Card,TX301814,C1,Liam,Evening,Friday,629.86
2024-05-11,11:02,S1,Store B,Printer,10,299.33,Credit Card,TX301815,C4,Noah,Morning,Saturday,2993.3
2025-03-23,12:33,S4,Store A,Monitor,3,269.05,Cash,TX301816,C5,Noah,Afternoon,Sunday,807.15
2025-02-27,10:29,S8,Store A,Desk,5,254.98,Gift Card,TX301817,C4,Noah,Morning,Thursday,1274.9
2023-12-05,15:12,S7,Store A,Phone,6,196.33,Credit Card,TX301818,C2,Noah,Afternoon,Tuesday,1177.98
2024-07-31,18:02,S6,Store D,Desk,8,265.63,Online,TX301819,C4,Liam,Evening,Wednesday,2125.04
2024-07-06,14:49,S10,Store A,Desk,9,220.84,Online,TX301820,C3,Olivia,Afternoon,Saturday,1987.56
2023-10-01,13:04,S7,Store C,Monitor,3,190.25,Online,TX301821,C4,Noah,Afternoon,Sunday,570.75
2024-10-19,16:34,S5,Store D,Tablet,7,45.06,Debit Card,TX301822,C1,Noah,Afternoon,Saturday,315.42
2024-04-18,19:36,S9,Store A,Desk,8,243.8,Gift Card,TX301823,C3,Mia,Evening,Thursday,1950.4
2024-10-31,19:02,S8,Store A,Desk,8,99.9,Online,TX301824,C1,Noah,Evening,Thursday,799.2
2023-01-13,19:45,S10,Store A,Printer,5,106.33,Debit Card,TX301825,C3,Mia,Evening,Friday,531.65
2025-04-29,16:22,S4,Store D,Chair,5,95.82,Cash,TX301826,C1,Liam,Afternoon,Tuesday,479.1
2024-07-28,10:45,S10,Store B,Laptop,6,165.69,Credit Card,TX301827,C4,Liam,Morning,Sunday,994.14
2024-01-08,11:34,S4,Store D,Laptop,9,244.46,Cash,TX301828,C2,Mia,Morning,Monday,2200.14
2023-09-29,12:12,S4,Store B,Laptop,4,265.38,Online,TX301829,C5,Liam,Afternoon,Friday,1061.52
2024-01-28,9:52,S3,Store A,Tablet,2,94.02,Debit Card,TX301830,C1,Olivia,Morning,Sunday,188.04
2023-04-20,19:32,S6,Store B,Phone,4,188.71,Online,TX301831,C2,Noah,Evening,Thursday,754.84
2023-09-26,9:18,S10,Store D,Tablet,8,161.61,Gift Card,TX301832,C3,Mia,Morning,Tuesday,1292.88
2024-12-05,18:10,S10,Store B,Phone,7,52.07,Gift Card,TX301833,C4,Mia,Evening,Thursday,364.49
2024-12-11,13:06,S7,Store A,Monitor,7,324.85,Debit Card,TX301834,C1,Mia,Afternoon,Wednesday,2273.95
2024-12-07,16:03,S2,Store C,Chair,9,269.56,Online,TX301835,C4,Liam,Afternoon,Saturday,2426.04
2023-08-13,9:01,S1,Store A,Printer,10,332.92,Online,TX301836,C2,Olivia,Morning,Sunday,3329.2
2023-11-15,9:45,S5,Store B,Laptop,9,79.4,Cash,TX301837,C2,Olivia,Morning,Wednesday,714.6
2024-11-10,19:55,S5,Store B,Laptop,1,231.81,Credit Card,TX301838,C5,Olivia,Evening,Sunday,231.81
2025-06-30,12:06,S5,Store A,Desk,10,155.46,Cash,TX301839,C5,Noah,Afternoon,Monday,1554.6
2024-12-01,15:32,S6,Store B,Monitor,10,388.8,Cash,TX301840,C5,Noah,Afternoon,Sunday,3888
2024-10-17,20:33,S10,Store C,Monitor,9,278.23,Gift Card,TX301841,C4,Noah,Evening,Thursday,2504.07
2023-01-04,14:58,S5,Store A,Tablet,10,147.92,Online,TX301842,C4,Mia,Afternoon,Wednesday,1479.2
2024-06-27,9:31,S9,Store B,Printer,1,87.51,Online,TX301843,C1,Liam,Morning,Thursday,87.51
2023-05-02,9:39,S7,Store A,Printer,3,391.06,Cash,TX301844,C1,Liam,Morning,Tuesday,1173.18
2025-06-30,9:31,S6,Store D,Phone,4,355.18,Online,TX301845,C5,Liam,Morning,Monday,1420.72
2023-09-09,20:04,S2,Store A,Printer,1,36.88,Gift Card,TX301846,C5,Noah,Evening,Saturday,36.88
2024-08-12,15:40,S10,Store A,Tablet,10,10.16,Cash,TX301847,C3,Mia,Afternoon,Monday,101.6
2025-04-08,16:12,S7,Store C,Phone,8,104.62,Gift Card,TX301848,C5,Mia,Afternoon,Tuesday,836.96
2025-04-26,12:15,S7,Store B,Tablet,8,27.83,Debit Card,TX301849,C1,Mia,Afternoon,Saturday,222.64
2024-01-15,14:05,S3,Store C,Printer,10,55.93,Gift Card,TX301850,C4,Olivia,Afternoon,Monday,559.3
2025-03-03,21:53,S2,Store C,Printer,4,5.65,Gift Card,TX301851,C1,Noah,Evening,Monday,22.6
2023-12-20,19:53,S1,Store D,Printer,5,216.17,Cash,TX301852,C1,Liam,Evening,Wednesday,1080.85
2024-07-10,14:37,S7,Store B,Laptop,9,80.04,Gift Card,TX301853,C1,Olivia,Afternoon,Wednesday,720.36
2024-05-21,14:59,S5,Store D,Printer,2,143.64,Gift Card,TX301854,C3,Noah,Afternoon,Tuesday,287.28
2023-07-06,15:35,S3,Store A,Laptop,7,51.16,Cash,TX301855,C4,Noah,Afternoon,Thursday,358.12
2025-05-20,11:02,S1,Store D,Monitor,5,34.4,Debit Card,TX301856,C5,Liam,Morning,Tuesday,172
2024-09-27,11:19,S1,Store C,Desk,7,18.22,Credit Card,TX301857,C2,Noah,Morning,Friday,127.54
2024-08-19,16:22,S5,Store D,Chair,6,79.19,Debit Card,TX301858,C4,Noah,Afternoon,Monday,475.14
2023-08-15,9:00,S4,Store C,Tablet,5,190.38,Debit Card,TX301859,C3,Noah,Morning,Tuesday,951.9
2023-09-15,9:13,S10,Store D,Monitor,5,229.61,Online,TX301860,C5,Liam,Morning,Friday,1148.05
2023-10-03,21:56,S10,Store C,Monitor,4,324.27,Debit Card,TX301861,C2,Noah,Evening,Tuesday,1297.08
2025-05-22,18:02,S9,Store A,Desk,4,198.93,Debit Card,TX301862,C1,Mia,Evening,Thursday,795.72
2023-01-22,15:24,S7,Store C,Tablet,5,259.34,Cash,TX301863,C1,Mia,Afternoon,Sunday,1296.7
2024-07-17,14:28,S8,Store A,Tablet,4,313.06,Online,TX301864,C1,Liam,Afternoon,Wednesday,1252.24
2023-11-20,16:12,S9,Store D,Monitor,7,171.93,Credit Card,TX301865,C5,Mia,Afternoon,Monday,1203.51
2024-03-12,11:42,S3,Store D,Printer,5,282.97,Cash,TX301866,C4,Olivia,Morning,Tuesday,1414.85
2024-06-27,15:12,S6,Store A,Monitor,3,311.18,Online,TX301867,C5,Olivia,Afternoon,Thursday,933.54
2023-03-14,16:27,S2,Store A,Laptop,1,244.7,Credit Card,TX301868,C4,Mia,Afternoon,Tuesday,244.7
2024-12-13,10:55,S2,Store C,Tablet,2,177.27,Gift Card,TX301869,C4,Mia,Morning,Friday,354.54
2024-10-11,16:51,S9,Store C,Chair,2,308.35,Cash,TX301870,C3,Mia,Afternoon,Friday,616.7
2023-01-10,21:31,S5,Store C,Tablet,1,195.84,Gift Card,TX301871,C1,Olivia,Evening,Tuesday,195.84
2023-10-08,15:24,S9,Store A,Phone,7,127.06,Online,TX301872,C4,Noah,Afternoon,Sunday,889.42
2023-01-24,21:42,S4,Store A,Desk,3,82.39,Gift Card,TX301873,C5,Olivia,Evening,Tuesday,247.17
2025-01-02,14:17,S4,Store D,Laptop,8,140.23,Cash,TX301874,C5,Noah,Afternoon,Thursday,1121.84
2024-04-01,9:58,S5,Store C,Printer,1,377.2,Credit Card,TX301875,C2,Olivia,Morning,Monday,377.2
2024-10-22,13:25,S4,Store A,Monitor,3,138.21,Gift Card,TX301876,C2,Noah,Afternoon,Tuesday,414.63
2023-10-27,11:16,S5,Store B,Laptop,3,110.85,Credit Card,TX301877,C2,Olivia,Morning,Friday,332.55
2023-09-03,20:54,S10,Store C,Chair,7,310.06,Debit Card,TX301878,C1,Mia,Evening,Sunday,2170.42
2023-11-28,11:38,S7,Store B,Chair,10,385.52,Debit Card,TX301879,C3,Mia,Morning,Tuesday,3855.2
2023-09-18,9:19,S2,Store A,Tablet,4,87.37,Credit Card,TX301880,C3,Noah,Morning,Monday,349.48
2023-07-17,16:38,S8,Store A,Printer,5,203.42,Gift Card,TX301881,C3,Olivia,Afternoon,Monday,1017.1
2023-08-14,11:19,S3,Store B,Desk,2,55.16,Credit Card,TX301882,C1,Noah,Morning,Monday,110.32
2025-05-03,11:19,S8,Store B,Chair,10,299.41,Debit Card,TX301883,C5,Mia,Morning,Saturday,2994.1
2023-08-25,9:16,S1,Store B,Tablet,4,267.66,Debit Card,TX301884,C5,Olivia,Morning,Friday,1070.64
2024-04-19,16:39,S6,Store B,Desk,6,62.24,Gift Card,TX301885,C4,Noah,Afternoon,Friday,373.44
2024-03-17,13:44,S9,Store D,Phone,9,244.93,Debit Card,TX301886,C5,Mia,Afternoon,Sunday,2204.37
2024-07-31,9:23,S2,Store D,Desk,2,212.62,Debit Card,TX301887,C4,Noah,Morning,Wednesday,425.24
2023-11-03,17:05,S5,Store C,Desk,7,52.85,Cash,TX301888,C4,Mia,Evening,Friday,369.95
2024-12-02,14:13,S3,Store C,Chair,1,326.15,Cash,TX301889,C1,Liam,Afternoon,Monday,326.15
2025-03-25,16:01,S4,Store C,Phone,7,175.73,Credit Card,TX301890,C3,Olivia,Afternoon,Tuesday,1230.11
2024-03-18,9:07,S4,Store B,Tablet,4,371.37,Gift Card,TX301891,C2,Olivia,Morning,Monday,1485.48
2025-01-08,10:28,S8,Store C,Printer,10,23.95,Cash,TX301892,C5,Olivia,Morning,Wednesday,239.5
2023-12-21,14:48,S1,Store D,Phone,5,262.3,Debit Card,TX301893,C5,Olivia,Afternoon,Thursday,1311.5
2024-12-26,20:12,S10,Store A,Printer,1,296.1,Gift Card,TX301894,C4,Olivia,Evening,Thursday,296.1
2024-01-13,13:53,S6,Store D,Monitor,2,81.7,Credit Card,TX301895,C1,Liam,Afternoon,Saturday,163.4
2025-02-22,11:24,S4,Store A,Monitor,1,118.11,Online,TX301896,C3,Mia,Morning,Saturday,118.11
2025-03-31,16:13,S8,Store B,Chair,4,334.63,Debit Card,TX301897,C3,Olivia,Afternoon,Monday,1338.52
2025-04-07,17:20,S3,Store A,Phone,1,375,Cash,TX301898,C3,Olivia,Evening,Monday,375
2024-10-16,9:38,S2,Store B,Printer,4,222.46,Online,TX301899,C3,Noah,Morning,Wednesday,889.84
2024-07-24,11:41,S7,Store D,Phone,10,46.15,Gift Card,TX301900,C4,Noah,Morning,Wednesday,461.5
2024-12-09,15:07,S6,Store A,Printer,1,257.81,Gift Card,TX301901,C3,Olivia,Afternoon,Monday,257.81
2023-07-28,11:11,S2,Store C,Desk,7,245.36,Debit Card,TX301902,C4,Noah,Morning,Friday,1717.52
2023-05-07,20:12,S3,Store B,Phone,6,137.7,Cash,TX301903,C5,Noah,Evening,Sunday,826.2
2025-03-06,16:59,S10,Store A,Tablet,8,53.07,Gift Card,TX301904,C4,Olivia,Afternoon,Thursday,424.56
2024-10-28,14:18,S3,Store B,Phone,7,36.76,Gift Card,TX301905,C4,Olivia,Afternoon,Monday,257.32
2024-03-02,14:47,S6,Store C,Phone,9,253.94,Online,TX301906,C4,Liam,Afternoon,Saturday,2285.46
2024-01-18,17:03,S5,Store D,Tablet,6,238.52,Cash,TX301907,C4,Mia,Evening,Thursday,1431.12
2024-05-17,17:18,S8,Store A,Monitor,4,35.88,Cash,TX301908,C5,Olivia,Evening,Friday,143.52
2025-05-13,11:57,S10,Store C,Laptop,9,378.07,Credit Card,TX301909,C4,Liam,Morning,Tuesday,3402.63
2024-05-23,21:11,S8,Store C,Chair,8,250.75,Cash,TX301910,C4,Olivia,Evening,Thursday,2006
2024-11-03,10:49,S6,Store C,Monitor,9,378.47,Online,TX301911,C4,Noah,Morning,Sunday,3406.23
2023-06-24,9:52,S10,Store A,Printer,9,260.78,Online,TX301912,C4,Noah,Morning,Saturday,2347.02
2024-11-04,17:57,S8,Store A,Monitor,5,361.01,Debit Card,TX301913,C5,Mia,Evening,Monday,1805.05
2024-02-05,11:44,S6,Store C,Monitor,2,60.41,Debit Card,TX301914,C5,Liam,Morning,Monday,120.82
2023-10-03,20:46,S7,Store B,Phone,3,139.66,Credit Card,TX301915,C4,Noah,Evening,Tuesday,418.98
2023-12-28,10:29,S8,Store B,Phone,1,122.07,Online,TX301916,C3,Mia,Morning,Thursday,122.07
2023-11-29,19:42,S7,Store A,Desk,4,37.25,Credit Card,TX301917,C2,Olivia,Evening,Wednesday,149
2024-09-29,14:28,S7,Store A,Printer,2,273.83,Gift Card,TX301918,C4,Mia,Afternoon,Sunday,547.66
2023-02-15,21:42,S3,Store B,Monitor,5,166.06,Cash,TX301919,C1,Olivia,Evening,Wednesday,830.3
2023-01-27,21:44,S3,Store D,Printer,5,196.29,Credit Card,TX301920,C4,Mia,Evening,Friday,981.45
2023-09-20,13:40,S4,Store D,Monitor,7,344.28,Gift Card,TX301921,C2,Liam,Afternoon,Wednesday,2409.96
2023-09-28,17:33,S8,Store D,Chair,5,296.54,Debit Card,TX301922,C3,Noah,Evening,Thursday,1482.7
2024-09-14,15:44,S2,Store C,Desk,2,360.73,Online,TX301923,C5,Noah,Afternoon,Saturday,721.46
2023-08-19,14:12,S2,Store A,Printer,7,24.06,Cash,TX301924,C3,Liam,Afternoon,Saturday,168.42
2024-08-15,20:37,S2,Store D,Desk,2,226.52,Cash,TX301925,C3,Olivia,Evening,Thursday,453.04
2023-01-09,15:56,S4,Store B,Laptop,2,327.63,Credit Card,TX301926,C5,Liam,Afternoon,Monday,655.26
2024-03-31,9:09,S1,Store A,Chair,5,107.91,Cash,TX301927,C2,Mia,Morning,Sunday,539.55
2025-06-03,12:16,S3,Store D,Phone,10,385.61,Cash,TX301928,C3,Mia,Afternoon,Tuesday,3856.1
2024-09-02,9:07,S10,Store A,Printer,1,237.23,Credit Card,TX301929,C5,Liam,Morning,Monday,237.23
2023-06-30,19:44,S3,Store A,Monitor,8,52.89,Gift Card,TX301930,C5,Noah,Evening,Friday,423.12
2024-11-29,10:19,S3,Store D,Tablet,5,361.66,Cash,TX301931,C5,Noah,Morning,Friday,1808.3
2023-03-04,11:59,S2,Store A,Phone,9,358.27,Credit Card,TX301932,C1,Noah,Morning,Saturday,3224.43
2024-11-10,20:17,S1,Store A,Laptop,4,293.22,Debit Card,TX301933,C1,Olivia,Evening,Sunday,1172.88
2024-12-11,17:59,S2,Store C,Monitor,6,303.98,Gift Card,TX301934,C5,Noah,Evening,Wednesday,1823.88
2023-11-21,19:55,S2,Store A,Desk,9,162.68,Gift Card,TX301935,C4,Olivia,Evening,Tuesday,1464.12
2023-08-18,10:31,S2,Store D,Tablet,10,8,Debit Card,TX301936,C1,Liam,Morning,Friday,80
2024-05-31,13:24,S9,Store D,Chair,7,340.66,Debit Card,TX301937,C3,Mia,Afternoon,Friday,2384.62
2024-05-30,18:31,S8,Store D,Desk,6,270.98,Debit Card,TX301938,C3,Olivia,Evening,Thursday,1625.88
2025-06-25,13:22,S6,Store D,Chair,2,349.95,Credit Card,TX301939,C3,Noah,Afternoon,Wednesday,699.9
2024-11-15,20:24,S10,Store C,Monitor,7,138.6,Gift Card,TX301940,C2,Olivia,Evening,Friday,970.2
2025-05-12,18:47,S8,Store D,Tablet,9,44.39,Cash,TX301941,C4,Liam,Evening,Monday,399.51
2023-01-15,21:03,S9,Store B,Desk,3,302.75,Debit Card,TX301942,C3,Olivia,Evening,Sunday,908.25
2024-02-03,16:07,S5,Store C,Printer,6,28.69,Cash,TX301943,C4,Olivia,Afternoon,Saturday,172.14
2024-01-07,9:40,S7,Store A,Printer,3,373.68,Online,TX301944,C4,Mia,Morning,Sunday,1121.04
2025-01-12,9:49,S7,Store A,Tablet,7,230.84,Debit Card,TX301945,C1,Noah,Morning,Sunday,1615.88
2023-09-10,14:44,S1,Store D,Laptop,9,34.02,Gift Card,TX301946,C3,Olivia,Afternoon,Sunday,306.18
2024-06-12,13:07,S6,Store D,Phone,1,398.76,Online,TX301947,C4,Mia,Afternoon,Wednesday,398.76
2024-05-11,9:07,S8,Store B,Desk,9,261.52,Cash,TX301948,C3,Mia,Morning,Saturday,2353.68
2024-07-11,17:58,S2,Store C,Tablet,1,308.67,Gift Card,TX301949,C4,Liam,Evening,Thursday,308.67
2023-08-27,18:57,S8,Store A,Desk,3,223.33,Online,TX301950,C2,Noah,Evening,Sunday,669.99
2025-04-24,15:06,S2,Store C,Phone,5,159.9,Credit Card,TX301951,C4,Olivia,Afternoon,Thursday,799.5
2024-02-18,13:30,S2,Store D,Desk,7,169.3,Gift Card,TX301952,C2,Liam,Afternoon,Sunday,1185.1
2023-06-01,18:08,S10,Store B,Desk,6,47.97,Debit Card,TX301953,C1,Olivia,Evening,Thursday,287.82
2024-10-17,17:54,S3,Store C,Laptop,10,391.42,Debit Card,TX301954,C3,Olivia,Evening,Thursday,3914.2
2025-06-28,18:02,S1,Store B,Chair,4,32.51,Online,TX301955,C5,Olivia,Evening,Saturday,130.04
2025-02-10,10:21,S2,Store B,Monitor,2,56.04,Online,TX301956,C5,Olivia,Morning,Monday,112.08
2023-11-09,10:06,S9,Store D,Printer,10,295.53,Credit Card,TX301957,C1,Noah,Morning,Thursday,2955.3
2025-06-13,15:16,S8,Store D,Tablet,1,305.05,Credit Card,TX301958,C3,Noah,Afternoon,Friday,305.05
2025-03-09,13:50,S3,Store C,Laptop,10,71.44,Credit Card,TX301959,C4,Olivia,Afternoon,Sunday,714.4
2023-01-23,17:23,S5,Store C,Chair,10,24.92,Online,TX301960,C1,Noah,Evening,Monday,249.2
2023-05-18,13:40,S2,Store C,Tablet,3,120,Online,TX301961,C3,Noah,Afternoon,Thursday,360
2024-06-08,10:22,S7,Store A,Desk,4,79.55,Credit Card,TX301962,C4,Mia,Morning,Saturday,318.2
2023-11-27,14:57,S8,Store D,Chair,9,7.52,Gift Card,TX301963,C3,Olivia,Afternoon,Monday,67.68
2024-05-30,10:35,S8,Store D,Chair,1,12.42,Cash,TX301964,C3,Mia,Morning,Thursday,12.42
2023-10-17,12:45,S5,Store D,Monitor,7,163.51,Credit Card,TX301965,C3,Mia,Afternoon,Tuesday,1144.57
2023-02-18,12:49,S3,Store D,Desk,8,51.48,Credit Card,TX301966,C4,Noah,Afternoon,Saturday,411.84
2025-06-11,20:11,S7,Store C,Desk,2,366.76,Credit Card,TX301967,C2,Liam,Evening,Wednesday,733.52
2024-04-20,13:45,S9,Store B,Phone,3,121.11,Cash,TX301968,C3,Olivia,Afternoon,Saturday,363.33
2025-02-10,9:46,S10,Store A,Laptop,7,85.91,Online,TX301969,C3,Mia,Morning,Monday,601.37
2023-05-03,19:43,S6,Store B,Tablet,5,50.09,Gift Card,TX301970,C3,Noah,Evening,Wednesday,250.45
2024-03-19,14:27,S8,Store C,Printer,2,161.52,Debit Card,TX301971,C5,Olivia,Afternoon,Tuesday,323.04
2023-10-07,10:33,S6,Store C,Monitor,4,34.8,Cash,TX301972,C4,Liam,Morning,Saturday,139.2
2025-03-20,21:24,S1,Store D,Tablet,3,185.38,Credit Card,TX301973,C1,Noah,Evening,Thursday,556.14
2023-08-05,18:45,S7,Store D,Chair,6,223.02,Credit Card,TX301974,C2,Liam,Evening,Saturday,1338.12
2023-07-18,16:44,S5,Store D,Phone,10,48.01,Online,TX301975,C1,Mia,Afternoon,Tuesday,480.1
2024-01-13,15:59,S3,Store C,Printer,9,166.29,Cash,TX301976,C5,Olivia,Afternoon,Saturday,1496.61
2025-05-01,21:03,S6,Store D,Tablet,6,270.73,Credit Card,TX301977,C2,Olivia,Evening,Thursday,1624.38
2025-06-02,20:43,S4,Store B,Printer,2,104.12,Gift Card,TX301978,C3,Noah,Evening,Monday,208.24
2024-03-01,16:15,S5,Store B,Laptop,2,316.44,Debit Card,TX301979,C5,Olivia,Afternoon,Friday,632.88
2023-10-13,19:29,S7,Store D,Laptop,5,363.11,Online,TX301980,C1,Mia,Evening,Friday,1815.55
2024-02-24,20:13,S6,Store C,Tablet,2,277.01,Gift Card,TX301981,C1,Mia,Evening,Saturday,554.02
2024-05-19,21:45,S4,Store D,Laptop,10,193.77,Credit Card,TX301982,C3,Noah,Evening,Sunday,1937.7
